Année, Population, Aieux, Aieules
19976.9914,,3712,
19976.9973,,3713,
19977.0073,,3714,
19977.0266,,3715,
19977.0322,,3716,
19977.0591,,3717,
19977.1010,,3718,
19977.1166,,3719,
19977.1191,,3720,
19977.1317,,3721,
19977.1566,,3722,
19977.1844,,3723,
19977.1868,,3724,
19977.1976,,3725,
19977.2949,,3726,
19977.3850,,3727,
19977.3982,,3728,
19977.4045,,3729,
19977.4256,,3730,
19977.4386,,3731,
19977.4399,,3732,
19977.4506,,3733,
19977.4973,,3734,
19977.5261,,3735,
19977.5278,,3736,
19977.5511,,3737,
19977.5780,,3738,
19977.5817,,3739,
19977.5824,,3740,
19977.5853,,3741,
19977.6050,,3742,
19977.6088,,3743,
19977.6816,,3744,
19977.6849,,3745,
19977.6905,,3746,
19977.7011,,3747,
19977.7055,,3748,
19977.7118,,3749,
19977.7232,,3750,
19977.7397,,3751,
19977.7815,,3752,
19977.8150,,3753,
19977.8184,,3754,
19977.8757,,3755,
19977.8994,,3756,
19977.9063,,3757,
19977.9092,,3758,
19977.9515,,3759,
19977.9600,,3760,
19978.0300,,3761,
19978.0473,,3762,
19978.0920,,3763,
19978.1266,,3764,
19978.1382,,3765,
19978.1528,,3766,
19978.1627,,3767,
19978.2009,,3768,
19978.2166,,3769,
19978.2252,,3770,
19978.2896,,3771,
19978.3212,,3772,
19978.3554,,3773,
19978.3891,,3774,
19978.4137,,3775,
19978.4465,,3776,
19978.4629,,3777,
19978.4699,,3778,
19978.4736,,3779,
19978.4775,,3780,
19978.4884,,3781,
19978.5004,,3782,
19978.5040,,3783,
19978.5167,,3784,
19978.5211,,3785,
19978.5493,,3786,
19978.5673,,3787,
19978.5793,,3788,
19978.5820,,3789,
19978.5861,,3790,
19978.5905,,3791,
19978.6011,,3792,
19978.6225,,3793,
19978.6321,,3794,
19978.6363,,3795,
19978.6638,,3796,
19978.6884,,3797,
19978.7398,,3798,
19978.7502,,3799,
19978.7733,,3800,
19978.7851,,3801,
19978.8564,,3802,
19978.8979,,3803,
19978.9016,,3804,
19978.9197,,3805,
19979.0004,,3806,
19979.0164,,3807,
19979.0471,,3808,
19979.0986,,3809,
19979.1040,,3810,
19979.1106,,3811,
19979.1178,,3812,
19979.1533,,3813,
19979.2008,,3814,
19979.2262,,3815,
19979.2458,,3816,
19979.2519,,3817,
19979.2541,,3818,
19979.2639,,3819,
19979.2934,,3820,
19979.3046,,3821,
19979.3150,,3822,
19979.3285,,3823,
19979.3409,,3824,
19979.3788,,3825,
19979.4054,,3826,
19979.4135,,3827,
19979.4163,,3828,
19979.4327,,3829,
19979.4461,,3830,
19979.4646,,3831,
19979.4873,,3832,
19979.5012,,3833,
19979.5032,,3834,
19979.5280,,3835,
19979.5634,,3836,
19979.5765,,3837,
19979.5831,,3838,
19979.5962,,3839,
19979.5970,,3840,
19979.5993,,3841,
19979.6217,,3842,
19979.6378,,3843,
19979.6631,,3844,
19979.7017,,3845,
19979.7065,,3846,
19979.7302,,3847,
19979.7415,,3848,
19979.7893,,3849,
19979.8663,,3850,
19979.8705,,3851,
19979.8727,,3852,
19979.8839,,3853,
19979.8916,,3854,
19979.8984,,3855,
19979.9090,,3856,
19979.9595,,3857,
19979.9808,,3858,
19979.9899,,3859,
19980.0313,,3860,
19980.0463,,3861,
19980.0772,,3862,
19980.1152,,3863,
19980.1342,,3864,
19980.1491,,3865,
19980.1674,,3866,
19980.1711,,3867,
19980.2009,,3868,
19980.2116,,3869,
19980.2452,,3870,
19980.2566,,3871,
19980.3230,,3872,
19980.3276,,3873,
19980.3653,,3874,
19980.3693,,3875,
19980.3729,,3876,
19980.5095,,3877,
19980.5366,,3878,
19980.5793,,3879,
19980.6386,,3880,
19980.6593,,3881,
19980.6741,,3882,
19980.6832,,3883,
19980.6954,,3884,
19980.7194,,3885,
19980.7276,,3886,
19980.7952,,3887,
19980.8324,,3888,
19980.8349,,3889,
19980.8446,,3890,
19980.8543,,3891,
19980.8956,,3892,
19980.9071,,3893,
19980.9100,,3894,
19980.9458,,3895,
19980.9852,,3896,
19981.0045,,3897,
19981.0272,,3898,
19981.0421,,3899,
19981.0627,,3900,
19981.0627,,3901,
19981.1092,,3902,
19981.1650,,3903,
19981.2394,,3904,
19981.2397,,3905,
19981.2521,,3906,
19981.2573,,3907,
19981.2675,,3908,
19981.3021,,3909,
19981.3028,,3910,
19981.3232,,3911,
19981.3309,,3912,
19981.3488,,3913,
19981.3922,,3914,
19981.3969,,3915,
19981.4001,,3916,
19981.4080,,3917,
19981.4580,,3918,
19981.4960,,3919,
19981.5091,,3920,
19981.5841,,3921,
19981.6099,,3922,
19981.6608,,3923,
19981.6643,,3924,
19981.6837,,3925,
19981.7303,,3926,
19981.7317,,3927,
19981.7362,,3928,
19981.7443,,3929,
19981.7800,,3930,
19981.7939,,3931,
19981.8067,,3932,
19981.8086,,3933,
19981.8489,,3934,
19981.8631,,3935,
19981.8634,,3936,
19981.8688,,3937,
19981.8751,,3938,
19981.8752,,3939,
19981.8954,,3940,
19981.9682,,3941,
19981.9928,,3942,
19982.0439,,3943,
19982.0766,,3944,
19982.0854,,3945,
19982.0854,,3946,
19982.0856,,3947,
19982.1262,,3948,
19982.1301,,3949,
19982.1500,,3950,
19982.1547,,3951,
19982.1682,,3952,
19982.1865,,3953,
19982.2641,,3954,
19982.2842,,3955,
19982.3060,,3956,
19982.3215,,3957,
19982.3610,,3958,
19982.3623,,3959,
19982.3872,,3960,
19982.3914,,3961,
19982.4324,,3962,
19982.4605,,3963,
19982.5017,,3964,
19982.5236,,3965,
19982.5253,,3966,
19982.5570,,3967,
19982.5577,,3968,
19982.5642,,3969,
19982.5977,,3970,
19982.6161,,3971,
19982.6714,,3972,
19982.7059,,3973,
19982.7809,,3974,
19982.8036,,3975,
19982.8075,,3976,
19982.8173,,3977,
19982.8178,,3978,
19982.8223,,3979,
19982.8258,,3980,
19982.9366,,3981,
19982.9743,,3982,
19983.0742,,3983,
19983.0874,,3984,
19983.1037,,3985,
19983.1158,,3986,
19983.1617,,3987,
19983.1947,,3988,
19983.2096,,3989,
19983.2626,,3990,
19983.2895,,3991,
19983.3265,,3992,
19983.3790,,3993,
19983.3796,,3994,
19983.3801,,3995,
19983.3944,,3996,
19983.4728,,3997,
19983.4753,,3998,
19983.5290,,3999,
19983.5363,,4000,
19983.5406,,4001,
19983.5503,,4002,
19983.5775,,4003,
19983.5929,,4004,
19983.6123,,4005,
19983.6181,,4006,
19983.6224,,4007,
19983.6432,,4008,
19983.6646,,4009,
19983.6838,,4010,
19983.6934,,4011,
19983.7023,,4012,
19983.7443,,4013,
19983.7585,,4014,
19983.7680,,4015,
19983.7851,,4016,
19983.8358,,4017,
19983.8439,,4018,
19983.8825,,4019,
19983.9443,,4020,
19983.9470,,4021,
19984.0148,,4022,
19984.1081,,4023,
19984.1396,,4024,
19984.1523,,4025,
19984.2828,,4026,
19984.2927,,4027,
19984.3257,,4028,
19984.3303,,4029,
19984.3393,,4030,
19984.4442,,4031,
19984.4450,,4032,
19984.4454,,4033,
19984.4678,,4034,
19984.4884,,4035,
19984.5511,,4036,
19984.5598,,4037,
19984.6102,,4038,
19984.6209,,4039,
19984.6452,,4040,
19984.7098,,4041,
19984.7294,,4042,
19984.7352,,4043,
19984.7849,,4044,
19984.8486,,4045,
19984.8569,,4046,
19984.8760,,4047,
19984.8819,,4048,
19984.8831,,4049,
19984.8832,,4050,
19984.8978,,4051,
19984.9106,,4052,
19984.9312,,4053,
19984.9411,,4054,
19984.9552,,4055,
19984.9721,,4056,
19985.0092,,4057,
19985.0124,,4058,
19985.0467,,4059,
19985.0794,,4060,
19985.0825,,4061,
19985.1130,,4062,
19985.1214,,4063,
19985.1250,,4064,
19985.1411,,4065,
19985.1529,,4066,
19985.1786,,4067,
19985.2005,,4068,
19985.2017,,4069,
19985.2237,,4070,
19985.2587,,4071,
19985.2769,,4072,
19985.2814,,4073,
19985.2839,,4074,
19985.3249,,4075,
19985.3417,,4076,
19985.3433,,4077,
19985.3493,,4078,
19985.3670,,4079,
19985.3845,,4080,
19985.3856,,4081,
19985.4269,,4082,
19985.4408,,4083,
19985.4507,,4084,
19985.4530,,4085,
19985.5019,,4086,
19985.5251,,4087,
19985.5350,,4088,
19985.5616,,4089,
19985.5887,,4090,
19985.5985,,4091,
19985.6106,,4092,
19985.6329,,4093,
19985.6372,,4094,
19985.6554,,4095,
19985.6682,,4096,
19985.6795,,4097,
19985.7026,,4098,
19985.7931,,4099,
19985.8046,,4100,
19985.8064,,4101,
19985.8679,,4102,
19985.8695,,4103,
19985.8827,,4104,
19985.9029,,4105,
19985.9301,,4106,
19985.9371,,4107,
19985.9483,,4108,
19985.9680,,4109,
19986.0014,,4110,
19986.0472,,4111,
19986.0670,,4112,
19986.0675,,4113,
19986.1045,,4114,
19986.1047,,4115,
19986.1255,,4116,
19986.1428,,4117,
19986.1526,,4118,
19986.1555,,4119,
19986.1635,,4120,
19986.1649,,4121,
19986.1869,,4122,
19986.1876,,4123,
19986.1912,,4124,
19986.1920,,4125,
19986.2677,,4126,
19986.2756,,4127,
19986.2895,,4128,
19986.2965,,4129,
19986.2970,,4130,
19986.3168,,4131,
19986.4054,,4132,
19986.4200,,4133,
19986.4326,,4134,
19986.4370,,4135,
19986.4637,,4136,
19986.4685,,4137,
19986.5086,,4138,
19986.5106,,4139,
19986.5577,,4140,
19986.5589,,4141,
19986.6199,,4142,
19986.6376,,4143,
19986.6577,,4144,
19986.6844,,4145,
19986.6953,,4146,
19986.7213,,4147,
19986.7229,,4148,
19986.7265,,4149,
19986.7364,,4150,
19986.7371,,4151,
19986.7535,,4152,
19986.8084,,4153,
19986.8684,,4154,
19986.9107,,4155,
19986.9190,,4156,
19986.9415,,4157,
19986.9461,,4158,
19986.9823,,4159,
19987.0149,,4160,
19987.0450,,4161,
19987.1165,,4162,
19987.1465,,4163,
19987.1483,,4164,
19987.1718,,4165,
19987.1799,,4166,
19987.1894,,4167,
19987.2148,,4168,
19987.2149,,4169,
19987.2155,,4170,
19987.2173,,4171,
19987.2378,,4172,
19987.2436,,4173,
19987.2872,,4174,
19987.3073,,4175,
19987.3176,,4176,
19987.3384,,4177,
19987.3783,,4178,
19987.3966,,4179,
19987.3994,,4180,
19987.4212,,4181,
19987.4390,,4182,
19987.4488,,4183,
19987.5340,,4184,
19987.5472,,4185,
19987.5713,,4186,
19987.5713,,4187,
19987.6090,,4188,
19987.6127,,4189,
19987.6214,,4190,
19987.6518,,4191,
19987.6552,,4192,
19987.6711,,4193,
19987.6914,,4194,
19987.6990,,4195,
19987.7216,,4196,
19987.7240,,4197,
19987.7311,,4198,
19987.7841,,4199,
19987.7902,,4200,
19987.7956,,4201,
19987.8173,,4202,
19987.9261,,4203,
19987.9380,,4204,
19987.9631,,4205,
19987.9714,,4206,
19987.9869,,4207,
19987.9963,,4208,
19987.9982,,4209,
19988.0519,,4210,
19988.0935,,4211,
19988.1339,,4212,
19988.1395,,4213,
19988.1726,,4214,
19988.1865,,4215,
19988.2140,,4216,
19988.2314,,4217,
19988.2585,,4218,
19988.2679,,4219,
19988.2799,,4220,
19988.2810,,4221,
19988.3883,,4222,
19988.4210,,4223,
19988.4599,,4224,
19988.4673,,4225,
19988.4858,,4226,
19988.5005,,4227,
19988.5275,,4228,
19988.5349,,4229,
19988.5367,,4230,
19988.5372,,4231,
19988.5377,,4232,
19988.5381,,4233,
19988.5971,,4234,
19988.6161,,4235,
19988.6394,,4236,
19988.6696,,4237,
19988.7072,,4238,
19988.7225,,4239,
19988.7371,,4240,
19988.7692,,4241,
19988.7721,,4242,
19988.7927,,4243,
19988.8211,,4244,
19988.8218,,4245,
19988.8547,,4246,
19988.8631,,4247,
19988.8684,,4248,
19988.8802,,4249,
19988.8902,,4250,
19988.9431,,4251,
19988.9636,,4252,
19988.9661,,4253,
19988.9681,,4254,
19989.0702,,4255,
19989.0939,,4256,
19989.1072,,4257,
19989.1319,,4258,
19989.1339,,4259,
19989.1531,,4260,
19989.1608,,4261,
19989.1819,,4262,
19989.2018,,4263,
19989.2055,,4264,
19989.2154,,4265,
19989.2896,,4266,
19989.3230,,4267,
19989.3817,,4268,
19989.3835,,4269,
19989.4129,,4270,
19989.4364,,4271,
19989.4842,,4272,
19989.4997,,4273,
19989.5032,,4274,
19989.5592,,4275,
19989.6166,,4276,
19989.6293,,4277,
19989.6294,,4278,
19989.6552,,4279,
19989.6945,,4280,
19989.7152,,4281,
19989.7232,,4282,
19989.7286,,4283,
19989.7537,,4284,
19989.8628,,4285,
19989.8772,,4286,
19989.8818,,4287,
19989.9719,,4288,
19989.9738,,4289,
19989.9964,,4290,
19990.0217,,4291,
19990.0565,,4292,
19990.0687,,4293,
19990.0706,,4294,
19990.1038,,4295,
19990.1274,,4296,
19990.1449,,4297,
19990.1676,,4298,
19990.1687,,4299,
19990.1761,,4300,
19990.1998,,4301,
19990.2117,,4302,
19990.2136,,4303,
19990.2224,,4304,
19990.2271,,4305,
19990.2286,,4306,
19990.2319,,4307,
19990.2559,,4308,
19990.2674,,4309,
19990.2680,,4310,
19990.2913,,4311,
19990.3322,,4312,
19990.3348,,4313,
19990.3410,,4314,
19990.3480,,4315,
19990.3667,,4316,
19990.3843,,4317,
19990.4125,,4318,
19990.4322,,4319,
19990.4704,,4320,
19990.4895,,4321,
19990.4920,,4322,
19990.4947,,4323,
19990.4949,,4324,
19990.5378,,4325,
19990.5482,,4326,
19990.5810,,4327,
19990.5926,,4328,
19990.5967,,4329,
19990.6069,,4330,
19990.6283,,4331,
19990.6352,,4332,
19990.7652,,4333,
19990.7733,,4334,
19990.7752,,4335,
19990.7993,,4336,
19990.8494,,4337,
19990.8635,,4338,
19990.8898,,4339,
19990.8921,,4340,
19990.8966,,4341,
19990.9199,,4342,
19990.9333,,4343,
19990.9576,,4344,
19990.9608,,4345,
19990.9700,,4346,
19991.0080,,4347,
19991.0090,,4348,
19991.0171,,4349,
19991.0230,,4350,
19991.0335,,4351,
19991.0377,,4352,
19991.0575,,4353,
19991.0590,,4354,
19991.0705,,4355,
19991.0987,,4356,
19991.1111,,4357,
19991.1128,,4358,
19991.1721,,4359,
19991.1745,,4360,
19991.1799,,4361,
19991.1915,,4362,
19991.1937,,4363,
19991.2131,,4364,
19991.2285,,4365,
19991.2355,,4366,
19991.2677,,4367,
19991.2703,,4368,
19991.2997,,4369,
19991.3205,,4370,
19991.3755,,4371,
19991.4348,,4372,
19991.4659,,4373,
19991.4882,,4374,
19991.5184,,4375,
19991.5247,,4376,
19991.5471,,4377,
19991.5755,,4378,
19991.6583,,4379,
19991.6656,,4380,
19991.7394,,4381,
19991.7465,,4382,
19991.7649,,4383,
19991.7684,,4384,
19991.7743,,4385,
19991.7811,,4386,
19991.7830,,4387,
19991.8386,,4388,
19991.8391,,4389,
19991.8799,,4390,
19991.8918,,4391,
19991.9085,,4392,
19991.9374,,4393,
19991.9443,,4394,
19991.9626,,4395,
19991.9724,,4396,
19991.9928,,4397,
19991.9968,,4398,
19992.0122,,4399,
19992.0828,,4400,
19992.0834,,4401,
19992.1004,,4402,
19992.1022,,4403,
19992.1285,,4404,
19992.1525,,4405,
19992.1660,,4406,
19992.1666,,4407,
19992.2151,,4408,
19992.2190,,4409,
19992.2259,,4410,
19992.2575,,4411,
19992.2791,,4412,
19992.2827,,4413,
19992.3150,,4414,
19992.3401,,4415,
19992.3432,,4416,
19992.3787,,4417,
19992.3805,,4418,
19992.3978,,4419,
19992.4067,,4420,
19992.4223,,4421,
19992.4527,,4422,
19992.4748,,4423,
19992.4893,,4424,
19992.5187,,4425,
19992.5438,,4426,
19992.5465,,4427,
19992.5528,,4428,
19992.5663,,4429,
19992.5730,,4430,
19992.5762,,4431,
19992.6269,,4432,
19992.6755,,4433,
19992.7441,,4434,
19992.7443,,4435,
19992.7694,,4436,
19992.7723,,4437,
19992.7892,,4438,
19992.8362,,4439,
19992.9064,,4440,
19992.9932,,4441,
19993.0070,,4442,
19993.0685,,4443,
19993.0693,,4444,
19993.1018,,4445,
19993.1042,,4446,
19993.1406,,4447,
19993.1432,,4448,
19993.1484,,4449,
19993.1726,,4450,
19993.1798,,4451,
19993.1883,,4452,
19993.1978,,4453,
19993.2233,,4454,
19993.2280,,4455,
19993.2608,,4456,
19993.2717,,4457,
19993.3251,,4458,
19993.3753,,4459,
19993.3802,,4460,
19993.3930,,4461,
19993.3986,,4462,
19993.4083,,4463,
19993.4102,,4464,
19993.4410,,4465,
19993.4810,,4466,
19993.4831,,4467,
19993.5616,,4468,
19993.5701,,4469,
19993.5805,,4470,
19993.5864,,4471,
19993.6092,,4472,
19993.6333,,4473,
19993.6896,,4474,
19993.7094,,4475,
19993.7243,,4476,
19993.7432,,4477,
19993.7843,,4478,
19993.8020,,4479,
19993.8214,,4480,
19993.8257,,4481,
19993.8750,,4482,
19993.9000,,4483,
19993.9236,,4484,
19993.9412,,4485,
19993.9739,,4486,
19993.9814,,4487,
19994.0242,,4488,
19994.0246,,4489,
19994.0380,,4490,
19994.0501,,4491,
19994.0650,,4492,
19994.0991,,4493,
19994.0992,,4494,
19994.1177,,4495,
19994.1295,,4496,
19994.1643,,4497,
19994.1663,,4498,
19994.1726,,4499,
19994.1769,,4500,
19994.2035,,4501,
19994.2108,,4502,
19994.2193,,4503,
19994.2481,,4504,
19994.2606,,4505,
19994.2978,,4506,
19994.2985,,4507,
19994.3258,,4508,
19994.4130,,4509,
19994.4542,,4510,
19994.4657,,4511,
19994.4658,,4512,
19994.4768,,4513,
19994.4857,,4514,
19994.5379,,4515,
19994.5727,,4516,
19994.6070,,4517,
19994.6363,,4518,
19994.6368,,4519,
19994.6770,,4520,
19994.6813,,4521,
19994.6852,,4522,
19994.7742,,4523,
19994.7743,,4524,
19994.7824,,4525,
19994.7945,,4526,
19994.8262,,4527,
19994.8423,,4528,
19994.8488,,4529,
19994.8534,,4530,
19994.8648,,4531,
19994.8691,,4532,
19994.8784,,4533,
19994.8866,,4534,
19994.9025,,4535,
19994.9380,,4536,
19994.9463,,4537,
19994.9869,,4538,
19995.0769,,4539,
19995.0858,,4540,
19995.1369,,4541,
19995.1650,,4542,
19995.2201,,4543,
19995.2406,,4544,
19995.2462,,4545,
19995.2573,,4546,
19995.2835,,4547,
19995.2903,,4548,
19995.3005,,4549,
19995.3146,,4550,
19995.3349,,4551,
19995.3901,,4552,
19995.4326,,4553,
19995.4513,,4554,
19995.4857,,4555,
19995.5051,,4556,
19995.5063,,4557,
19995.5179,,4558,
19995.5308,,4559,
19995.5619,,4560,
19995.5823,,4561,
19995.6030,,4562,
19995.6664,,4563,
19995.6718,,4564,
19995.6853,,4565,
19995.6858,,4566,
19995.6888,,4567,
19995.7552,,4568,
19995.7963,,4569,
19995.8079,,4570,
19995.8174,,4571,
19995.8287,,4572,
19995.8847,,4573,
19995.9080,,4574,
19995.9118,,4575,
19995.9468,,4576,
19995.9664,,4577,
19995.9721,,4578,
19995.9846,,4579,
19996.0378,,4580,
19996.0734,,4581,
19996.0986,,4582,
19996.1201,,4583,
19996.1224,,4584,
19996.1446,,4585,
19996.1615,,4586,
19996.1617,,4587,
19996.1889,,4588,
19996.1988,,4589,
19996.2085,,4590,
19996.2164,,4591,
19996.2986,,4592,
19996.3039,,4593,
19996.3046,,4594,
19996.3162,,4595,
19996.3262,,4596,
19996.3276,,4597,
19996.3297,,4598,
19996.3645,,4599,
19996.3749,,4600,
19996.3764,,4601,
19996.3767,,4602,
19996.4053,,4603,
19996.4230,,4604,
19996.4292,,4605,
19996.4424,,4606,
19996.4523,,4607,
19996.4668,,4608,
19996.4884,,4609,
19996.5008,,4610,
19996.5092,,4611,
19996.5119,,4612,
19996.5553,,4613,
19996.5613,,4614,
19996.5913,,4615,
19996.6142,,4616,
19996.6284,,4617,
19996.6440,,4618,
19996.6722,,4619,
19996.6754,,4620,
19996.6848,,4621,
19996.6955,,4622,
19996.7076,,4623,
19996.7388,,4624,
19996.7464,,4625,
19996.7638,,4626,
19996.7873,,4627,
19996.7926,,4628,
19996.8010,,4629,
19996.8275,,4630,
19996.8377,,4631,
19996.8537,,4632,
19996.8690,,4633,
19996.9152,,4634,
19996.9273,,4635,
19996.9393,,4636,
19996.9894,,4637,
19997.0009,,4638,
19997.0396,,4639,
19997.0405,,4640,
19997.0718,,4641,
19997.0755,,4642,
19997.0846,,4643,
19997.0981,,4644,
19997.1057,,4645,
19997.1070,,4646,
19997.1311,,4647,
19997.1512,,4648,
19997.1631,,4649,
19997.1636,,4650,
19997.1690,,4651,
19997.1779,,4652,
19997.2403,,4653,
19997.2887,,4654,
19997.2965,,4655,
19997.3145,,4656,
19997.3287,,4657,
19997.3729,,4658,
19997.4003,,4659,
19997.4179,,4660,
19997.4256,,4661,
19997.4283,,4662,
19997.4462,,4663,
19997.4580,,4664,
19997.4854,,4665,
19997.5150,,4666,
19997.5431,,4667,
19997.6154,,4668,
19997.6246,,4669,
19997.6349,,4670,
19997.6596,,4671,
19997.6908,,4672,
19997.7275,,4673,
19997.7430,,4674,
19997.7449,,4675,
19997.7517,,4676,
19997.7605,,4677,
19997.7718,,4678,
19997.8088,,4679,
19997.8525,,4680,
19997.8976,,4681,
19997.9493,,4682,
19997.9657,,4683,
19997.9662,,4684,
19997.9889,,4685,
19998.0044,,4686,
19998.0360,,4687,
19998.0494,,4688,
19998.0555,,4689,
19998.0626,,4690,
19998.0775,,4691,
19998.0999,,4692,
19998.1046,,4693,
19998.2080,,4694,
19998.2080,,4695,
19998.2329,,4696,
19998.2562,,4697,
19998.2566,,4698,
19998.2702,,4699,
19998.2930,,4700,
19998.2938,,4701,
19998.3034,,4702,
19998.3242,,4703,
19998.3428,,4704,
19998.3482,,4705,
19998.3611,,4706,
19998.3786,,4707,
19998.4158,,4708,
19998.4338,,4709,
19998.4352,,4710,
19998.4359,,4711,
19998.4640,,4712,
19998.4675,,4713,
19998.4685,,4714,
19998.5021,,4715,
19998.5074,,4716,
19998.5125,,4717,
19998.5363,,4718,
19998.5506,,4719,
19998.5533,,4720,
19998.5636,,4721,
19998.5640,,4722,
19998.5720,,4723,
19998.5759,,4724,
19998.5972,,4725,
19998.6243,,4726,
19998.6632,,4727,
19998.6635,,4728,
19998.6882,,4729,
19998.6927,,4730,
19998.6961,,4731,
19998.7052,,4732,
19998.7099,,4733,
19998.7242,,4734,
19998.7350,,4735,
19998.7433,,4736,
19998.7552,,4737,
19998.7638,,4738,
19998.7825,,4739,
19998.8167,,4740,
19998.8272,,4741,
19998.8403,,4742,
19998.8440,,4743,
19998.8638,,4744,
19998.8818,,4745,
19998.8848,,4746,
19998.9282,,4747,
19998.9327,,4748,
19998.9489,,4749,
19998.9617,,4750,
19998.9694,,4751,
19998.9787,,4752,
19998.9829,,4753,
19998.9934,,4754,
19999.0017,,4755,
19999.0027,,4756,
19999.0463,,4757,
19999.0533,,4758,
19999.0727,,4759,
19999.0937,,4760,
19999.0989,,4761,
19999.1024,,4762,
19999.1077,,4763,
19999.1627,,4764,
19999.1646,,4765,
19999.1698,,4766,
19999.2014,,4767,
19999.2079,,4768,
19999.2206,,4769,
19999.2538,,4770,
19999.2562,,4771,
19999.3019,,4772,
19999.3207,,4773,
19999.3425,,4774,
19999.3726,,4775,
19999.3727,,4776,
19999.3791,,4777,
19999.4202,,4778,
19999.4354,,4779,
19999.4362,,4780,
19999.4377,,4781,
19999.4412,,4782,
19999.4474,,4783,
19999.4643,,4784,
19999.4887,,4785,
19999.5047,,4786,
19999.5215,,4787,
19999.5334,,4788,
19999.5390,,4789,
19999.5559,,4790,
19999.5831,,4791,
19999.6181,,4792,
19999.6584,,4793,
19999.6703,,4794,
19999.6753,,4795,
19999.6938,,4796,
19999.7276,,4797,
19999.7493,,4798,
19999.7821,,4799,
19999.8290,,4800,
19999.8290,,4801,
19999.8841,,4802,
19999.8998,,4803,
19999.9017,,4804,
19999.9182,,4805,
19999.9329,,4806,
19999.9415,,4807,
19999.9484,,4808,
19999.9629,,4809,
19999.9810,,4810,
19999.9968,,4811,
19999.9977,,4812,
0.0000,,,10
140.1462,,,11
3046.8958,,,12
3052.6159,,,13
8804.7920,,,14
11888.9327,,,15
11897.0869,,,16
12050.6637,,,17
12134.4869,,,18
12495.7545,,,19
12839.8026,,,20
13054.4864,,,21
13084.5875,,,22
13132.5323,,,23
14010.6457,,,24
14033.1596,,,25
14172.9864,,,26
14502.4927,,,27
14526.3981,,,28
14626.7208,,,29
14642.1497,,,30
14789.2810,,,31
15173.2662,,,32
15184.0513,,,33
15500.0040,,,34
15795.4628,,,35
15953.6398,,,36
15957.0589,,,37
16002.3032,,,38
16015.8517,,,39
16100.6144,,,40
16147.9809,,,41
16185.1652,,,42
16192.4579,,,43
16501.3237,,,44
16592.6481,,,45
16691.2677,,,46
16798.1684,,,47
16871.7370,,,48
16921.0752,,,49
16966.5566,,,50
17023.2266,,,51
17268.4722,,,52
17311.7498,,,53
17373.0385,,,54
17595.6909,,,55
17640.1629,,,56
17700.9960,,,57
17722.0343,,,58
17723.4212,,,59
17839.6139,,,60
17845.3588,,,61
17861.0451,,,62
17876.4531,,,63
17911.5748,,,64
17918.1832,,,65
17958.2879,,,66
17987.0421,,,67
17995.3562,,,68
17999.5449,,,69
18006.1170,,,70
18015.2432,,,71
18052.0027,,,72
18072.7198,,,73
18086.6604,,,74
18097.9599,,,75
18104.2397,,,76
18118.9673,,,77
18152.1947,,,78
18169.6015,,,79
18188.9958,,,80
18198.5709,,,81
18216.6579,,,82
18229.7036,,,83
18263.4670,,,84
18289.3947,,,85
18308.2798,,,86
18317.1436,,,87
18348.8372,,,88
18404.1666,,,89
18457.2066,,,90
18461.4011,,,91
18462.9010,,,92
18467.3864,,,93
18468.6123,,,94
18484.6262,,,95
18487.9446,,,96
18493.7365,,,97
18496.3420,,,98
18501.9824,,,99
18514.4382,,,100
18515.8692,,,101
18526.1815,,,102
18531.4289,,,103
18533.3424,,,104
18537.6683,,,105
18563.2478,,,106
18568.6332,,,107
18588.9767,,,108
18604.3518,,,109
18615.5478,,,110
18624.7508,,,111
18634.8597,,,112
18634.9000,,,113
18656.5134,,,114
18704.5451,,,115
18713.9566,,,116
18721.1555,,,117
18739.9723,,,118
18760.7230,,,119
18779.0367,,,120
18779.4166,,,121
18782.7520,,,122
18786.7022,,,123
18789.6032,,,124
18798.5536,,,125
18820.5838,,,126
18841.0474,,,127
18841.3458,,,128
18844.3909,,,129
18845.1879,,,130
18880.5684,,,131
18881.2277,,,132
18884.8667,,,133
18885.6133,,,134
18891.3936,,,135
18891.7297,,,136
18894.9972,,,137
18897.0404,,,138
18907.8509,,,139
18908.1336,,,140
18911.0271,,,141
18913.3785,,,142
18932.3281,,,143
18937.7575,,,144
18944.8458,,,145
18945.3083,,,146
18945.9826,,,147
18950.4556,,,148
18953.2366,,,149
18955.8763,,,150
18966.7510,,,151
18967.8535,,,152
18978.2423,,,153
18978.3758,,,154
18978.9898,,,155
18983.4902,,,156
18988.0786,,,157
18996.6557,,,158
19005.9974,,,159
19009.3612,,,160
19014.1864,,,161
19023.4319,,,162
19028.3609,,,163
19039.5367,,,164
19061.7714,,,165
19073.0186,,,166
19073.1475,,,167
19073.3782,,,168
19081.3220,,,169
19107.7194,,,170
19113.4792,,,171
19115.4287,,,172
19116.7285,,,173
19117.4725,,,174
19126.9475,,,175
19141.3381,,,176
19147.3963,,,177
19151.1649,,,178
19155.1935,,,179
19163.2604,,,180
19165.3687,,,181
19174.3607,,,182
19179.6643,,,183
19187.5186,,,184
19189.6913,,,185
19190.0509,,,186
19192.8870,,,187
19195.2145,,,188
19199.3945,,,189
19203.7253,,,190
19210.4524,,,191
19211.4616,,,192
19221.2253,,,193
19233.0069,,,194
19234.0168,,,195
19236.1920,,,196
